Year,Division,Category,Dance_Type,Team_Size,Is_Coed,Rank,Is_Champion,Is_Podium,Is_Top_10,Studio_Name,Team_Name,Country
2023,Senior,Senior Small Hip Hop,Hip Hop,Small,No,13,0,0,0,Raider Xtreme,Studio X Diamonds,USA
2023,Senior,Senior Small Jazz,Jazz,Small,No,1,1,1,1,Dance Mania,Dance Mania,USA
2023,Senior,Senior Small Jazz,Jazz,Small,No,2,0,1,1,Mt Eden Ballet Academy,Meba Senior Jazz Team,USA
2023,Senior,Senior Small Jazz,Jazz,Small,No,3,0,1,1,The Vision Dance Center,The Vision Dance Center Allstars,USA
2023,Senior,Senior Small Jazz,Jazz,Small,No,4,0,0,1,Dancin Bluebonnets,Senior Small Jazz,USA
2023,Senior,Senior Small Jazz,Jazz,Small,No,5,0,0,1,Brio Studios,Belly Of The Beast,USA
2023,Senior,Senior Small Jazz,Jazz,Small,No,6,0,0,1,Champion Legacy,Small Senior Jazz,USA
2023,Senior,Senior Small Jazz,Jazz,Small,No,7,0,0,1,5678! Dance Studio,5678! Senior All Stars,USA
2023,Senior,Senior Small Jazz,Jazz,Small,No,8,0,0,1,Dancin With Roxie,Dancin' With Roxie Prestige,USA
2023,Senior,Senior Small Jazz,Jazz,Small,No,9,0,0,1,Foursis Dance Academy,Foursis Dance Academy,USA
2023,Senior,Senior Small Jazz,Jazz,Small,No,10,0,0,1,Iowa Cats All Stars,Iowa Cats All Stars Senior Jazz,USA
2023,Senior,Senior Small Jazz,Jazz,Small,No,11,0,0,0,Powerworx Dance,Atomic,USA
2023,Senior,Senior Small Jazz,Jazz,Small,No,12,0,0,0,Velocity Dance,Gold,USA
2023,Senior,Senior Small Jazz,Jazz,Small,No,13,0,0,0,Mc Planet Dance,Senior Small Jazz,USA
2023,Senior,Senior Small Jazz,Jazz,Small,No,14,0,0,0,Dynamic Dance,Senior All Star Jazz,USA
2023,Senior,Senior Small Pom,Pom,Small,No,1,1,1,1,Spg Cheerdance Project,H Beat Beans Vivid,USA
2023,Senior,Senior Small Pom,Pom,Small,No,2,0,1,1,Kagoshima Ymca,Cast Magic Faith,USA
2023,Senior,Senior Small Pom,Pom,Small,No,3,0,1,1,Shining Planets,Grant Sparkle,USA
2023,Senior,Senior Small Pom,Pom,Small,No,4,0,0,1,Dance Mania,Dance Mania Senior Pom Small,USA
2023,Senior,Senior Small Pom,Pom,Small,No,5,0,0,1,Innovate Dance Studio,Senior Pom - Small,USA
2023,Senior,Senior Small Pom,Pom,Small,No,6,0,0,1,Cheers Factory,Decide,USA
2023,Senior,Senior Small Pom,Pom,Small,No,7,0,0,1,South Coast Freestyle,"South Coast Freestyle ""Mario""",USA
2023,Senior,Senior Small Pom,Pom,Small,No,8,0,0,1,Champion Legacy,Small Senior Pom,USA
2023,Senior,Senior Small Pom,Pom,Small,No,9,0,0,1,Jss Moroyama,Topaz Ace,USA
2023,Senior,Senior Small Pom,Pom,Small,No,10,0,0,1,Energizers,Energizers,USA
2023,Senior,Senior Small Pom,Pom,Small,No,11,0,0,0,Cheerdance Club,Regina Selenes,USA
2023,Senior,Senior Small Pom,Pom,Small,No,12,0,0,0,Foursis Dance Academy,Foursis Dance Academy,USA
2023,Senior,Senior Small Pom,Pom,Small,No,13,0,0,0,Dance Athletics,Bankroll,USA
2023,Senior,Senior Small Pom,Pom,Small,No,14,0,0,0,Power Of Dance,Private Eyes,USA
2023,Senior,Senior Small Pom,Pom,Small,No,15,0,0,0,The Knockout All-Stars,Wicked Pom,USA
2023,Senior,Senior Small Pom,Pom,Small,No,16,0,0,0,Pacific Elite Dance,Senior Pom - Small,USA
2023,Senior,Senior Small Pom,Pom,Small,No,17,0,0,0,Dynamic Dance,Senior All Stars,USA
2024,Junior,Junior Dance,Junior Dance,Standard,No,1,1,1,1,Wingflap,Wingflap,Japan
2024,Junior,Junior Dance,Junior Dance,Standard,No,2,0,1,1,Kiyomi Cheerdance Place Kumamoto,Kcpk Hot Heart,Japan
2024,Junior,Junior Dance,Junior Dance,Standard,No,3,0,1,1,Dance Dynamics,Junior Jazz,USA
2024,Junior,Junior Dance,Junior Dance,Standard,No,4,0,0,1,The Vision Dance Center,The Vision Dance Center,USA
2024,Junior,Junior Dance,Junior Dance,Standard,No,5,0,0,1,Tds Dance Complex,Tds Dance Complex,Mexico
2024,Junior,Junior Dance,Junior Dance,Standard,No,6,0,0,1,Cheer&Dance Team Pinkdiamonds,Glanz,Japan
2024,Junior,Junior Dance,Junior Dance,Standard,No,7,0,0,1,Brio Studios,Can'T Get You Out Of Me Head,USA
2024,Junior,Junior Dance,Junior Dance,Standard,No,8,0,0,1,Phoenix Flames,Heatwave,Scotland
2024,Junior,Junior Dance,Junior Dance,Standard,No,9,0,0,1,The Elite Dance Academy,Industry,Ecuador
2024,Junior,Junior Dance,Junior Dance,Standard,No,10,0,0,1,Dance Athletics,Senoritas,England
2024,Junior,Junior Dance,Junior Dance,Standard,No,11,0,0,0,Mds Dance Studio,Mds Dance Studio,Mexico
2024,Junior,Junior Dance,Junior Dance,Standard,No,12,0,0,0,Xdream Dance Crew,Queens,Australia
2024,Junior,Junior Dance,Junior Dance,Standard,No,13,0,0,0,Dz Studio,Dz Studio,Mexico
2024,Junior,Junior Dance,Junior Dance,Standard,No,14,0,0,0,Andanzas,New Age,Ecuador
2024,Junior,Junior Dance,Junior Dance,Standard,No,15,0,0,0,Atico Ballet & Danza,Team Sharks,Ecuador
2024,Junior,Junior Dance,Junior Dance,Standard,No,16,0,0,0,Dance Affinity,Amethyst Angels,Australia
2024,Junior,Junior Dance,Junior Dance,Standard,No,17,0,0,0,Attitude Dance & Cheer,Junior Associates,Australia
2024,Junior,Junior Dance,Junior Dance,Standard,No,18,0,0,0,Golden Girls,Golden Girls Jd,Colombia
2024,Junior,Junior Dance,Junior Dance,Standard,No,19,0,0,0,Love Dance Academy,Lda Juniors,Poland
2024,Junior,Junior Dance,Junior Dance,Standard,No,20,0,0,0,Team Israel,Team Israel,Israel
2024,Open,Open Coed Jazz,Jazz,Standard,Yes,1,1,1,1,Dance Factory,Dance Factory,Mexico
2024,Open,Open Coed Jazz,Jazz,Standard,Yes,2,0,1,1,Dance Mania Nashville,Open Coed Jazz,USA
2024,Open,Open Coed Jazz,Jazz,Standard,Yes,3,0,1,1,Champion Legacy,Worlds Open Coed Jazz,USA
2024,Open,Open Coed Jazz,Jazz,Standard,Yes,4,0,0,1,Dancin With Roxie,Open Coed Jazz,USA
2024,Open,Open Coed Jazz,Jazz,Standard,Yes,5,0,0,1,The Architects Dance Company,Divinity,England
2024,Open,Open Coed Jazz,Jazz,Standard,Yes,6,0,0,1,Dz Studio,Dz Studio,Mexico
2024,Open,Open Coed Jazz,Jazz,Standard,Yes,7,0,0,1,Centro Artistico Yesenea Mendoza,Gata Negra,Ecuador
2024,Open,Open Coed Jazz,Jazz,Standard,Yes,7,0,0,1,Angels Dance Academy,Ada Virtues,England
2024,Open,Open Coed Jazz,Jazz,Standard,Yes,8,0,0,1,Studio X Dance Company,Rain,Australia
2024,Open,Open Coed Jazz,Jazz,Standard,Yes,9,0,0,1,Infinity Star Dance,Infinity Star Dance,Chile
2024,Open,Open Coed Pom,Pom,Standard,Yes,1,1,1,1,Dance Factory,Dance Factory,Mexico
2024,Open,Open Coed Pom,Pom,Standard,Yes,2,0,1,1,Lb Company,Lb Company,Mexico
2024,Open,Open Coed Pom,Pom,Standard,Yes,3,0,1,1,South Coast Freestyle,Kobe The Legend,USA
2024,Open,Open Coed Pom,Pom,Standard,Yes,4,0,0,1,Danz Team Project,Az Aces,USA
2024,Open,Open Coed Pom,Pom,Standard,Yes,5,0,0,1,Champion Legacy,Open Pom,USA
2024,Open,Open Coed Pom,Pom,Standard,Yes,6,0,0,1,Centro Artistico Yesenea Mendoza,Gold Rush,Ecuador
2024,Open,Open Coed Pom,Pom,Standard,Yes,7,0,0,1,Uks Flimero,Flimero Tyczyn,Poland
2024,Open,Open Coed Pom,Pom,Standard,Yes,8,0,0,1,Dance Athletics,The Ladies Of Ten,England
2024,Open,Open Coed Pom,Pom,Standard,Yes,8,0,0,1,Sscd/Ladc,Senior Elite,Scotland
2024,Open,Open Coed Pom,Pom,Standard,Yes,9,0,0,1,The Architects Dance Company,Rebellion,England
2024,Open,Open Coed Pom,Pom,Standard,Yes,10,0,0,1,Boss Athletics,Desire,Canada
2024,Open,Open Coed Pom,Pom,Standard,Yes,11,0,0,0,Academia De Danza Magallanes,Mdt Grupo Elite,Chile
2024,Open,Open Coed Pom,Pom,Standard,Yes,12,0,0,0,Studio X Dance Company,Extreme,Australia
2024,Open,Open Coed Pom,Pom,Standard,Yes,13,0,0,0,Blue Stars Marseille,Blue Stars,France
2024,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,1,1,1,1,Angels Dance Academy,Ada Dark Angels,England
2024,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,2,0,1,1,Angels Dance Academy,Ada Dark Angels,England
2024,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,3,0,1,1,The Architects Dance Company,Colossus,England
2024,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,4,0,0,1,Kashiwa Golden Hawks,Golden Hawks,Japan
2024,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,5,0,0,1,Adrenaline Studio,Fusion,USA
2024,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,6,0,0,1,Footnotes Fusion,Take Off,USA
2024,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,7,0,0,1,Ultimate Allstars,Ateam,USA
2024,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,8,0,0,1,Dance Company 058,058 Xxl,Netherlands
2024,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,9,0,0,1,Academia Stilo Urbano,Academia Stilo Urbano,Colombia
2024,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,10,0,0,1,The Legacy Iconz,The Legacy Iconz,Netherlands
2024,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,11,0,0,0,Tycoons Allstars,Transonic,England
2024,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,12,0,0,0,Unitys Dance Family,Unitys,Chile
2024,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,13,0,0,0,Sniper Dance Team,Sniper Team Dance,Mexico
2024,Open,Open Elite Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,1,1,1,1,Danz Team Project,Az Aces,USA
2024,Open,Open Elite Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,2,0,1,1,Angels Dance Academy,Ada Virtues,England
2024,Open,Open Elite Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,3,0,1,1,Centro Artistico Yesenea Mendoza,Space,Ecuador
2024,Open,Open Elite Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,4,0,0,1,Adrenaline Studio,Blaze,USA
2024,Open,Open Elite Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,5,0,0,1,The Architects Dance Company,Destiny,England
2024,Open,Open Elite Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,6,0,0,1,Xdream Dance Crew,X-Team,Australia
2024,Open,Open Elite Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,6,0,0,1,Jc Dance And Cheer Academy,Open Open Elite,Scotland
2024,Open,Open Elite Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,7,0,0,1,Team Love Cheer,Tlc Heartbreakers,Scotland
2024,Open,Open Elite Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,8,0,0,1,Dance Athletics,Incomplete,England
2024,Open,Open Elite Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,9,0,0,1,Rsd,Headliners,Wales
2024,Open,Open Elite Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,10,0,0,1,Ivonne Peters Performance Center,Idc,Germany
2024,Open,Open Elite Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,11,0,0,0,The Dream Centre,Radiance,Scotland
2024,Open,Open Elite Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,12,0,0,0,Ultra Dance Company,Umag,Chile
2024,Open,Open Elite Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,13,0,0,0,Dynamic Dance Generation,Attitude,France
2024,Open,Open Elite Hip Hop,Hip Hop,Standard,No,1,1,1,1,Angels Dance Academy,Ada Dominion Elite,England
2024,Open,Open Elite Hip Hop,Hip Hop,Standard,No,2,0,1,1,Footnotes Fusion,Priority,USA
2024,Open,Open Elite Hip Hop,Hip Hop,Standard,No,3,0,1,1,Wolf Pack All Stars,Fly Kids,USA
2024,Open,Open Elite Hip Hop,Hip Hop,Standard,No,4,0,0,1,Bellatrix Dance Company,Queen B'S,England
2024,Open,Open Elite Hip Hop,Hip Hop,Standard,No,5,0,0,1,The Architects Dance Company,Storm,England
2024,Open,Open Elite Hip Hop,Hip Hop,Standard,No,6,0,0,1,Cheer Label Langenfeld E.V,Cheer Label Langenfeld,Germany
2024,Open,Open Elite Hip Hop,Hip Hop,Standard,No,7,0,0,1,Prestige Academy,Team 609,Australia
2024,Open,Open Elite Hip Hop,Hip Hop,Standard,No,7,0,0,1,La Dance And Cheer,La Icons,Scotland
2024,Open,Open Elite Hip Hop,Hip Hop,Standard,No,8,0,0,1,Shining Fame Performance,Open Hip Hop,USA
2024,Open,Open Elite Hip Hop,Hip Hop,Standard,No,9,0,0,1,Geelong Elite,Turbulence,Australia
2024,Open,Open Elite Hip Hop,Hip Hop,Standard,No,10,0,0,1,Golden Girls,Golden Girls Oehh,Colombia
2024,Open,Open Elite Jazz,Jazz,Standard,No,1,1,1,1,Firebird Dance Company,Storm,Scotland
2024,Open,Open Elite Jazz,Jazz,Standard,No,2,0,1,1,Wing Dance Promotion,Silver Wings,Japan
2024,Open,Open Elite Jazz,Jazz,Standard,No,3,0,1,1,Nrg Studios,Elite Empresses,Australia
2024,Open,Open Elite Jazz,Jazz,Standard,No,4,0,0,1,The Knockout All-Stars,Bad To The Bone,USA
2024,Open,Open Elite Jazz,Jazz,Standard,No,5,0,0,1,Dancing Dream Center Mexico,Dancing Dream Center,Mexico
2024,Open,Open Elite Jazz,Jazz,Standard,No,6,0,0,1,Xdream Dance Crew,X-Team,Australia
2024,Open,Open Elite Jazz,Jazz,Standard,No,7,0,0,1,Star Spirit,Zero Gravity,England
2024,Open,Open Elite Jazz,Jazz,Standard,No,8,0,0,1,Prima Dance All-Stars,Open Jazz,USA
2024,Open,Open Elite Jazz,Jazz,Standard,No,9,0,0,1,Rsd,Leading Ladies,Wales
2024,Open,Open Elite Jazz,Jazz,Standard,No,10,0,0,1,Hartlepool Hawks,Visionary,England
2024,Open,Open Elite Jazz,Jazz,Standard,No,11,0,0,0,Velocity Dance,Open Jazz,USA
2024,Open,Open Elite Jazz,Jazz,Standard,No,12,0,0,0,Ssd Studio Vale,Miss Dancers,Italy
2024,Open,Open Elite Pom,Pom,Standard,No,1,1,1,1,Wing Dance Promotion,Silver Wings,Japan
2024,Open,Open Elite Pom,Pom,Standard,No,2,0,1,1,Apex Cheerdance Team,Apex,Japan
2024,Open,Open Elite Pom,Pom,Standard,No,3,0,1,1,Innovate Dance Studio,Space Jam,USA
2024,Open,Open Elite Pom,Pom,Standard,No,4,0,0,1,Energizers,Name That Routine,USA
2024,Open,Open Elite Pom,Pom,Standard,No,5,0,0,1,Dancing Dream Center Mexico,Dancing Dream Center,Mexico
2024,Open,Open Elite Pom,Pom,Standard,No,6,0,0,1,Starz Dance Academy,Elite All Stars,USA
2024,Open,Open Elite Pom,Pom,Standard,No,7,0,0,1,Jc Dance And Cheer Academy,Jc Glitter White,Scotland
2024,Open,Open Elite Pom,Pom,Standard,No,8,0,0,1,Yorkshire Martyrs,Royals,England
2024,Open,Open Elite Pom,Pom,Standard,No,9,0,0,1,Rsd,Leading Ladies,Wales
2024,Open,Open Elite Pom,Pom,Standard,No,10,0,0,1,Phoenix Flames,Phoenix Flames Elite,Scotland
2024,Open,Open Elite Pom,Pom,Standard,No,11,0,0,0,Xdream Dance Crew,X-Team,Australia
2024,Open,Open Elite Pom,Pom,Standard,No,12,0,0,0,Golden Girls,Golden Girls Oep,Colombia
2024,Open,Open Elite Pom,Pom,Standard,No,13,0,0,0,Team Monaco,Golden Stars,Monaco
2024,Open,Open Elite Pom,Pom,Standard,No,14,0,0,0,Ssd Studio Vale,Miss Dancers,Italy
2024,Open,Open Elite Pom,Pom,Standard,No,15,0,0,0,Geneva Wild Eagles,Geneva Wild Eagles,Switzerland
2024,Open,Open Elite Pom,Pom,Standard,No,16,0,0,0,Dijon Cheerleaders,Iridium,France
2024,Open,Open Kick,Kick,Standard,No,1,1,1,1,Energizers,Kiss,USA
2024,Open,Open Kick,Kick,Standard,No,2,0,1,1,Starz Dance Academy,Sda - Elite All Starz - Open Kick,USA
2024,Open,Open Male Hip Hop,Hip Hop,Standard,No,1,1,1,1,Angels Dance Academy,Ada Genesis,England
2024,Open,Open Male Hip Hop,Hip Hop,Standard,No,2,0,1,1,Adrenaline Studio,Rush Crew,USA
2024,Open,Open Male Hip Hop,Hip Hop,Standard,No,3,0,1,1,Wolf Pack All Stars,Crew,USA
2024,Open,Open Premier Coed Hip Hop,Hip Hop,Standard,Yes,1,1,1,1,Lethal Vipers,Lethal Vipers,Mexico
2024,Open,Open Premier Coed Hip Hop,Hip Hop,Standard,Yes,2,0,1,1,Ecole De Danse Dan-Zaa,No Rules,Colombia
2024,Open,Open Premier Coed Hip Hop,Hip Hop,Standard,Yes,3,0,1,1,The Architects Dance Company,Voodoo,England
2024,Open,Open Premier Coed Hip Hop,Hip Hop,Standard,Yes,4,0,0,1,Dance Dymension,Redemption,Australia
2024,Open,Open Premier Coed Hip Hop,Hip Hop,Standard,Yes,5,0,0,1,Twisters Elite,F5,USA
2024,Open,Open Premier Coed Hip Hop,Hip Hop,Standard,Yes,6,0,0,1,Ultimate Dance & Cheer,Open Coed Premier Hip Hop,USA
2024,Open,Open Premier Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,1,1,1,1,The Vision Dance Center,The Vision Dance Center All Stars,USA
2024,Open,Open Premier Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,2,0,1,1,Dance Dynamics,,USA
2024,Open,Open Premier Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,3,0,1,1,Centro Artistico Yesenea Mendoza,Undone,Ecuador
2024,Open,Open Premier Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,4,0,0,1,Firebird Dance Company,Serenity,Scotland
2024,Open,Open Premier Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,5,0,0,1,Star Spirit,Ascend,England
2024,Open,Open Premier Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,6,0,0,1,Studio X Dance Company,Embrace,Australia
2024,Open,Open Premier Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,7,0,0,1,Dance Dymension,Mercy,Australia
2024,Open,Open Premier Hip Hop,Hip Hop,Standard,No,1,1,1,1,Star Performance Centre,Open Premier Hip Hop,USA
2024,Open,Open Premier Hip Hop,Hip Hop,Standard,No,2,0,1,1,Angels Dance Academy,Ada Dominion Premier,England
2024,Open,Open Premier Hip Hop,Hip Hop,Standard,No,3,0,1,1,Dance Athletics,Archive,USA
2024,Open,Open Premier Hip Hop,Hip Hop,Standard,No,4,0,0,1,Dollhouse Dance Factory,Renaissance,USA
2024,Open,Open Premier Hip Hop,Hip Hop,Standard,No,5,0,0,1,Firebird Dance Company,Glacier,Scotland
2024,Open,Open Premier Hip Hop,Hip Hop,Standard,No,6,0,0,1,Bellatrix Dance Company,B Force,England
2024,Open,Open Premier Hip Hop,Hip Hop,Standard,No,7,0,0,1,Studio X Dance Company,Venom,Australia
2024,Open,Open Premier Jazz,Jazz,Standard,No,1,1,1,1,The Vision Dance Center,The Vision Dance Center All Stars,USA
2024,Open,Open Premier Jazz,Jazz,Standard,No,2,0,1,1,Dance Dymension,Beautiful People,Australia
2024,Open,Open Premier Jazz,Jazz,Standard,No,3,0,1,1,Endurance Elite,Aura,Australia
2024,Open,Open Premier Jazz,Jazz,Standard,No,4,0,0,1,Golden Girls,Opj,Colombia
2024,Open,Open Premier Pom,Pom,Standard,No,1,1,1,1,Abe Dance Promotion,Blue Force,Japan
2024,Open,Open Premier Pom,Pom,Standard,No,2,0,1,1,Tds Dance Complex,Tds Dance Complex,Mexico
2024,Open,Open Premier Pom,Pom,Standard,No,3,0,1,1,Endurance Elite,Elevate,Australia
2024,Open,Open Premier Pom,Pom,Standard,No,4,0,0,1,Starz Dance Academy,Elite All Stars,USA
2024,Open,Open Premier Pom,Pom,Standard,No,5,0,0,1,Champion Dance & Cheer All Stars,Black,Scotland
2024,Open,Open Premier Pom,Pom,Standard,No,6,0,0,1,Dance Mania,Open Pom,USA
2024,Open,Open Premier Pom,Pom,Standard,No,7,0,0,1,Unique Cheerleaders Kocmyrzow,Unique Pro Poland,Poland
2024,Open,Open Premier Pom,Pom,Standard,No,8,0,0,1,Red Hot Flames,Red Hot Flames,England
2024,Open,Open Premier Pom,Pom,Standard,No,9,0,0,1,Hawks Cheer And Dance,Amethyst,England
2024,Open,Open Premier Pom,Pom,Standard,No,10,0,0,1,Sc Buschhausen 1912 E.V,Silver Stars,USA
2024,Open,Open Premier Pom,Pom,Standard,No,11,0,0,0,Eurodancers,Eurodancers,Switzerland
2024,Senior,Senior Kick,Kick,Standard,No,1,1,1,1,Energizers,Flamingos,USA
2024,Senior,Senior Kick,Kick,Standard,No,2,0,1,1,Starz Dance Academy,Senior All Stars,USA
2024,Senior,Senior Kick,Kick,Standard,No,3,0,1,1,Foursis Dance Academy,Foursis Dazzlers Dance,USA
2024,Senior,Senior Kick,Kick,Standard,No,4,0,0,1,Power Of Dance,Hit The Road Jack,USA
2024,Senior,Senior Large Coed Hip Hop,Hip Hop,Large,Yes,1,1,1,1,Star Performance Centre,Senior Large Coed Hip Hop,USA
2024,Senior,Senior Large Coed Hip Hop,Hip Hop,Large,Yes,2,0,1,1,Pittsburgh Poison All Stars,Cyanide,USA
2024,Senior,Senior Large Coed Hip Hop,Hip Hop,Large,Yes,3,0,1,1,Adrenaline Studio,Thunder Crew,USA
2024,Senior,Senior Large Contemporary/Lyrical,Contemporary/Lyrical,Large,No,1,1,1,1,The Vision Dance Center,The Vision Dance Center Senior Large Lyrical,USA
2024,Senior,Senior Large Contemporary/Lyrical,Contemporary/Lyrical,Large,No,2,0,1,1,Dance Dynamics,Senior Contemporary/Lyrical - Large,USA
2024,Senior,Senior Large Contemporary/Lyrical,Contemporary/Lyrical,Large,No,3,0,1,1,Dancin With Roxie,Dancin With Roxie,USA
2024,Senior,Senior Large Contemporary/Lyrical,Contemporary/Lyrical,Large,No,4,0,0,1,Tomball High School,Cougar Charms Elite,USA
2024,Senior,Senior Large Contemporary/Lyrical,Contemporary/Lyrical,Large,No,5,0,0,1,Dance Mania Nashville,Senior Large Lyrical,USA
2024,Senior,Senior Large Contemporary/Lyrical,Contemporary/Lyrical,Large,No,6,0,0,1,Powerworx Dance,Radiant,USA
2024,Senior,Senior Large Contemporary/Lyrical,Contemporary/Lyrical,Large,No,7,0,0,1,Dance Etc Inc,Dance Etc Large Senior Lyrical,USA
2024,Senior,Senior Large Hip Hop,Hip Hop,Large,No,1,1,1,1,Dance Athletics,Lineage,USA
2024,Senior,Senior Large Hip Hop,Hip Hop,Large,No,2,0,1,1,Dollhouse Dance Factory,Kill Bill,USA
2024,Senior,Senior Large Hip Hop,Hip Hop,Large,No,3,0,1,1,Dance Dynamics,Senior Hip Hop - Large,USA
2024,Senior,Senior Large Hip Hop,Hip Hop,Large,No,4,0,0,1,Legendary Athletics,Senior Premier,USA
2024,Senior,Senior Large Hip Hop,Hip Hop,Large,No,5,0,0,1,Pittsburgh Poison All Stars,Black Widows,USA
2024,Senior,Senior Large Hip Hop,Hip Hop,Large,No,6,0,0,1,Pittsburgh Pride All Stars,Coalition,USA
2024,Senior,Senior Large Hip Hop,Hip Hop,Large,No,7,0,0,1,Dance Mania Nashville,Senior Large Hip Hop,USA
2024,Senior,Senior Large Hip Hop,Hip Hop,Large,No,8,0,0,1,Prima Dance All-Stars,Senior Large Hip Hop,USA
2024,Senior,Senior Large Jazz,Jazz,Large,No,1,1,1,1,Studio L Dance Co,Studio L Dance Co. - Varsity,USA
2024,Senior,Senior Large Jazz,Jazz,Large,No,2,0,1,1,Dance Mania,Dance Mania Senior Jazz Large,USA
2024,Senior,Senior Large Jazz,Jazz,Large,No,3,0,1,1,5678! Dance Studio,Move Dance Be Born,USA
2024,Senior,Senior Large Jazz,Jazz,Large,No,4,0,0,1,Dance Dynamics,Senior Large Jazz,USA
2024,Senior,Senior Large Jazz,Jazz,Large,No,5,0,0,1,Star Performance Centre,Senior Large Jazz,USA
2024,Senior,Senior Large Jazz,Jazz,Large,No,6,0,0,1,Brio Studios,God Is A Woman,USA
2024,Senior,Senior Large Jazz,Jazz,Large,No,7,0,0,1,Dance Mania Nashville,Senior Jazz Large,USA
2024,Senior,Senior Large Jazz,Jazz,Large,No,8,0,0,1,Starz Dance Academy,Elite All Stars,USA
2024,Senior,Senior Large Pom,Pom,Large,No,1,1,1,1,Dance Mania,Senior Large Pom,USA
2024,Senior,Senior Large Pom,Pom,Large,No,2,0,1,1,Energizers,Tower Of Terror,USA
2024,Senior,Senior Large Pom,Pom,Large,No,3,0,1,1,South Coast Freestyle,Toy Soldier,USA
2024,Senior,Senior Small Coed Hip Hop,Hip Hop,Small,Yes,1,1,1,1,Ultimate Allstars,Coed Elite,USA
2024,Senior,Senior Small Coed Hip Hop,Hip Hop,Small,Yes,2,0,1,1,Star Performance Centre,Senior Small Coed Hip Hop,USA
2024,Senior,Senior Small Coed Hip Hop,Hip Hop,Small,Yes,3,0,1,1,Adrenaline Studio,Havoc,USA
2024,Senior,Senior Small Coed Hip Hop,Hip Hop,Small,Yes,4,0,0,1,Footnotes Fusion,High Definition,USA
2024,Senior,Senior Small Coed Hip Hop,Hip Hop,Small,Yes,5,0,0,1,Epa Allstars,Paradox,USA
2024,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,1,1,1,1,The Vision Dance Center,The Vision Dance Center Senior Small Lyrical,USA
2024,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,2,0,1,1,Dance Mania,Dance Mania Senior Lyrical,USA
2024,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,3,0,1,1,Dance Dynamics,Senior - Contemporary/Lyrical - Small,USA
2024,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,4,0,0,1,Brio Studios,Ghost Light,USA
2024,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,5,0,0,1,Studio 22,Senior All Stars,USA
2024,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,6,0,0,1,Innovate Dance Studio,Half Light,USA
2024,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,7,0,0,1,Powerworx Dance,Quantum,USA
2024,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,8,0,0,1,Dancin With Roxie,Dancin With Roxie Prestige,USA
2024,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,9,0,0,1,Blue Rose Dance Studio,The Light That Never Fails,USA
2024,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,10,0,0,1,No Limits Dance,No Limits Senior Small Contemporary,USA
2024,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,11,0,0,0,Star Performance Centre,Senior Small Lyrical,USA
